
 Low-frequency dielectric function
   74.000000                  3.295055002663E+00             5.667738154016E-03
   74.500000                  3.314398480026E+00             5.942687187178E-03
   75.000000                  3.334691192211E+00             6.237707514398E-03
   75.500000                  3.356003298826E+00             6.554806515396E-03
   76.000000                  3.378412065495E+00             6.896248860501E-03
   76.500000                  3.402002786559E+00             7.264597123099E-03
   77.000000                  3.426869855370E+00             7.662760072461E-03
   77.500000                  3.453118010499E+00             8.094050352826E-03
   78.000000                  3.480863792505E+00             8.562253693054E-03
   78.500000                  3.510237253995E+00             9.071712358371E-03
   79.000000                  3.541383975877E+00             9.627426294758E-03
   79.500000                  3.574467455720E+00             1.023517638626E-02
   80.000000                  3.609671950901E+00             1.090167552782E-02
   80.500000                  3.647205880835E+00             1.163475492555E-02
   81.000000                  3.687305920923E+00             1.244359533452E-02
   81.500000                  3.730241958002E+00             1.333901606221E-02
   82.000000                  3.776323126462E+00             1.433383883733E-02
   82.500000                  3.825905210338E+00             1.544334955588E-02
   83.000000                  3.879399786047E+00             1.668588919077E-02
   83.500000                  3.937285602782E+00             1.808361686728E-02
   84.000000                  4.000122866507E+00             1.966350490947E-02
   84.500000                  4.068571330102E+00             2.145865008857E-02
   85.000000                  4.143413427635E+00             2.351002133974E-02
   85.500000                  4.225584173220E+00             2.586881822806E-02
   86.000000                  4.316210249803E+00             2.859969682061E-02
   86.500000                  4.416661760321E+00             3.178524764166E-02
   87.000000                  4.528621698346E+00             3.553231349495E-02
   87.500000                  4.654180642350E+00             3.998106456756E-02
   88.000000                  4.795968042173E+00             4.531829680101E-02
   88.500000                  4.957337722441E+00             5.179735826892E-02
   89.000000                  5.142635641069E+00             5.976876568066E-02
   89.500000                  5.357595823631E+00             6.972860392752E-02
   90.000000                  5.609942209956E+00             8.239756960642E-02
   90.500000                  5.910333091748E+00             9.885501071758E-02
   91.000000                  6.273899247893E+00             1.207764548274E-01
   91.500000                  6.722861526516E+00             1.508770879359E-01
   92.000000                  7.291227081145E+00             1.937936104479E-01
   92.500000                  8.033778884099E+00             2.579794598175E-01
   93.000000                  9.044743698211E+00             3.601990854195E-01
   93.500000                  1.050088335650E+01             5.376558078542E-01
   94.000000                  1.277629980310E+01             8.871162872735E-01
   94.500000                  1.681849678147E+01             1.729669556960E+00
   95.000000                  2.584969151414E+01             4.704316641158E+00
   95.500000                  5.626575378671E+01             3.279332142217E+01
   96.000000                 -5.060024411488E+01             3.134812617532E+01
